company_id,company_name,parent_company,hq_country,hq_region,founded_year,maturity_class,ownership_type,sector,status,ceased_year,segment_primary,segment_secondary,modality_primary,unit_of_observation,temporal_granularity,spatial_scope,countries_claimed,domains_primary,domains_secondary,human_subjects,consent_model,access_model,microdata_access,evidence_level,notes
iss_africa,Institute for Security Studies,NA,ZAF,SSA,1991,established,nonprofit,nonprofit,active,NA,social_osint,survey_insights,web_scrape,document,daily,multi_region,25,conflict_security|public_opinion,migration_displacement,indirect,public_record,open_free,open,B,"Pretoria institute maintaining African conflict, organised crime and governance datasets and running victimisation surveys"
nextier_spd,Nextier SPD,NA,NGA,SSA,2015,scaleup,private_independent,for_profit,active,NA,social_osint,field_agency,web_scrape,document,weekly,single_country,1,conflict_security,public_opinion,indirect,public_record,subscription,none,C,Maintains a Nigerian violent conflict database compiled from press and field reporting
heritage_institute,Heritage Institute for Policy Studies,NA,SOM,SSA,2013,scaleup,nonprofit,nonprofit,active,NA,survey_insights,field_agency,face_to_face,individual,episodic,single_country,1,public_opinion|conflict_security,NA,direct,explicit_consent,open_free,none,C,Mogadishu policy institute running survey-based studies on Somali governance
zeparu,Zimbabwe Economic Policy Analysis and Research Unit,NA,ZWE,SSA,2003,established,state_linked,governmental,active,NA,field_agency,survey_insights,face_to_face,household,episodic,single_country,1,labor_employment|prices_retail,public_opinion,direct,explicit_consent,project_commission,none,C,Harare policy research unit running household and enterprise surveys
bidpa,Botswana Institute for Development Policy Analysis,NA,BWA,SSA,1995,established,state_linked,governmental,active,NA,field_agency,survey_insights,face_to_face,household,episodic,single_country,1,labor_employment|public_opinion,education,direct,explicit_consent,project_commission,researcher_restricted,C,Gaborone policy institute running national household and labour studies
ippr_namibia,Institute for Public Policy Research,NA,NAM,SSA,2001,established,nonprofit,nonprofit,active,NA,survey_insights,field_agency,face_to_face,individual,episodic,single_country,1,public_opinion,labor_employment,direct,explicit_consent,open_free,none,C,Windhoek institute publishing Namibian governance and opinion research
nkafu,Nkafu Policy Institute,Denis and Lenora Foretia Foundation,CMR,SSA,2014,scaleup,nonprofit,nonprofit,active,NA,survey_insights,field_agency,face_to_face,individual,episodic,single_country,1,public_opinion|labor_employment,health_clinical,direct,explicit_consent,open_free,none,C,Yaounde think tank running Cameroonian economic and governance surveys
cires_ivoire,Centre Ivoirien de Recherches Economiques et Sociales,Universite Felix Houphouet-Boigny,CIV,SSA,1971,established,academic,academic,active,NA,field_agency,survey_insights,face_to_face,household,episodic,single_country,1,labor_employment|prices_retail,education,direct,explicit_consent,project_commission,researcher_restricted,C,Abidjan university research centre running household and labour surveys
iese_mozambique,Instituto de Estudos Sociais e Economicos,NA,MOZ,SSA,2007,scaleup,nonprofit,nonprofit,active,NA,field_agency,survey_insights,face_to_face,household,episodic,single_country,1,labor_employment|public_opinion,prices_retail,direct,explicit_consent,open_free,none,C,Maputo institute running social and economic research
zipar,Zambia Institute for Policy Analysis and Research,NA,ZMB,SSA,2010,scaleup,state_linked,governmental,active,NA,field_agency,survey_insights,face_to_face,household,episodic,single_country,1,labor_employment|prices_retail,public_opinion,direct,explicit_consent,project_commission,none,C,Lusaka policy research institute running household and business surveys
riwi,RIWI Corp,NA,CAN,NOAM,2009,scaleup,public_listed,for_profit,active,NA,survey_insights,panel_sample,web_intercept,individual,episodic,global,200,public_opinion|consumer_behavior,health_clinical,direct,explicit_consent,project_commission,commercial_only,B,"Patented Random Domain Intercept Technology serves surveys to people who land on lapsed or abandoned domains, so the frame is web traffic and not a recruited panel. Listed on TSX Venture with revenue of about 5.1m dollars in 2024"
pricestats,PriceStats,State Street,USA,NOAM,2011,established,subsidiary,for_profit,acquired_active,NA,retail_pricing,financial_altdata,web_scrape,transaction,daily,multi_region,27,prices_retail|financial_transactions,consumer_behavior,none,public_record,subscription,commercial_only,A,Daily inflation indices from millions of online prices at over 1500 retailers in 27 countries with a three day lag. Grew out of the MIT Billion Prices Project and competes with national statistical offices rather than with research firms
soundthinking,SoundThinking,NA,USA,NOAM,1996,established,public_listed,for_profit,active,NA,iot_telemetry,social_osint,acoustic,place,real_time,multi_region,5,conflict_security|infrastructure,NA,indirect,not_applicable,project_commission,none,A,Acoustic sensor arrays triangulate gunfire and alert police. Formerly ShotSpotter and listed on Nasdaq; in over 150 US cities. The method has drawn sustained accuracy disputes and contract cancellations including Chicago in 2024
silixa,Silixa,Luna Innovations,GBR,WEU,2007,established,subsidiary,for_profit,absorbed,2023,iot_telemetry,climate_risk,fiber_das,place,real_time,global,40,energy_extractives|infrastructure,environment_climate,none,not_applicable,project_commission,none,A,High sensitivity distributed acoustic sensing for seismic monitoring and pipeline integrity. Acquired by Luna Innovations in December 2023 for up to 38m dollars
optasense,OptaSense,Luna Innovations,GBR,WEU,NA,established,subsidiary,for_profit,absorbed,2020,iot_telemetry,NA,fiber_das,place,real_time,global,30,energy_extractives|infrastructure,conflict_security,none,not_applicable,project_commission,none,B,Fibre sensing for pipelines rail highways and perimeter security. Spun out of QinetiQ and sold to Luna Innovations in December 2020 for 29m pounds. Founding year could not be established so it is left NA rather than guessed
alphonso,Alphonso,LG Electronics,USA,NOAM,2013,scaleup,subsidiary,for_profit,acquired_active,NA,audience_measurement,consumer_broker,device_passive,device,daily,multi_region,20,media_audience|consumer_behavior,NA,indirect,platform_terms,subscription,commercial_only,A,Automatic content recognition fingerprints what is on the television screen. LG took a 60 percent stake in January 2021 for 80m dollars. Entry into the register's most closed segment came through the set rather than through a panel
opensignal,Opensignal,Comlinkdata,GBR,WEU,2010,scaleup,subsidiary,for_profit,acquired_active,NA,telecom_data,iot_telemetry,device_passive,device,real_time,global,100,device_telemetry|infrastructure,NA,indirect,platform_terms,subscription,commercial_only,A,"Measures mobile network experience from SDKs inside consumer apps rather than from operator records or drive testing, which inverts the segment: network data produced without the operator. Acquired by Comlinkdata in September 2021"
tutela,Tutela Technologies,Comlinkdata,CAN,NOAM,NA,scaleup,subsidiary,for_profit,absorbed,2019,telecom_data,NA,device_passive,device,real_time,global,100,device_telemetry|infrastructure,NA,indirect,platform_terms,subscription,commercial_only,B,"Crowdsourced network measurement from an SDK in partner apps, reported at 200 million device installs. Acquired by Comlinkdata in September 2019, two years before the same buyer took Opensignal. Founding year could not be established"
nexar,Nexar,NA,ISR,MENA,2015,scaleup,private_vc,for_profit,active,NA,distributed_sensing,location_mobility,crowd_sensor,place,real_time,multi_region,10,mobility_location|infrastructure,earth_observation,indirect,platform_terms,api_license,commercial_only,B,Drivers buy dashcams and the fleet becomes a road imaging network sold as a live map. The firm's claim to be second only to Tesla in image volume is a vendor claim and is not independently established
carmera,CARMERA,Woven by Toyota,USA,NOAM,2015,scaleup,subsidiary,for_profit,absorbed,2021,distributed_sensing,location_mobility,crowd_sensor,place,real_time,single_country,1,mobility_location|infrastructure,NA,indirect,platform_terms,api_license,commercial_only,A,"Built high definition road maps from cameras on commercial fleet vehicles instead of from dedicated survey vehicles. Acquired by Toyota's Woven Planet in 2021, so the method survived and the independent firm did not"
geodnet,GEODNET,NA,SGP,SEA,2021,startup,private_independent,for_profit,active,NA,distributed_sensing,iot_telemetry,crowd_sensor,place,real_time,global,NA,infrastructure|mobility_location,NA,none,not_applicable,subscription,commercial_only,B,"Contributors buy GNSS base stations and are paid in tokens for correction streams, reported at over 7000 stations by 2024. Eighty percent of enterprise revenue buys back and burns the token, which ties contributor pay to sales"
wingbits,Wingbits,NA,SWE,WEU,2023,startup,private_independent,for_profit,active,NA,distributed_sensing,trade_logistics,crowd_sensor,vehicle,real_time,global,90,mobility_location|supply_chain,NA,none,not_applicable,api_license,commercial_only,B,"Hosts of ADS-B receivers are paid in tokens for flight data verified on a blockchain, reported across more than 90 countries and about 120000 flights a day. Built explicitly against incumbents whose receiver hosts are unpaid volunteers"
flightradar24,Flightradar24,NA,SWE,WEU,2006,established,private_independent,for_profit,active,NA,distributed_sensing,trade_logistics,crowd_sensor,vehicle,real_time,global,190,mobility_location|supply_chain,NA,none,not_applicable,subscription,commercial_only,B,"Volunteer hosted ADS-B receivers feeding a commercial flight tracking service. The incumbent the token incentivised entrants were built against, and the reason unpaid contribution is treated here as a business model rather than as an absence of one"
karya,Karya,NA,IND,SAS,2021,startup,private_independent,for_profit,active,NA,ai_training_data,crowd_micro,crowd_task,document,episodic,single_country,1,ai_labels|labor_employment,education,direct,explicit_consent,api_license,commercial_only,A,Rural workers record speech in more than 50 Indian languages at about 5 dollars an hour and receive royalties on every resale under the Karya Public License. Spun out of Microsoft Research in 2021. The innovation is in the contract and not in the instrument
airwars,Airwars,NA,GBR,WEU,2014,scaleup,nonprofit,nonprofit,active,NA,social_osint,NA,web_scrape,document,daily,multi_region,12,conflict_security|social_discourse,NA,none,public_record,open_free,open,A,"All source local language monitoring of civilian harm claims, archived and put to belligerents for response. One casualty recording methodology held constant across ten years and every conflict covered"
mnemonic,Mnemonic,NA,DEU,WEU,2018,scaleup,nonprofit,nonprofit,active,NA,social_osint,NA,web_scrape,document,daily,multi_region,4,conflict_security|social_discourse,NA,none,public_record,open_free,researcher_restricted,A,"Runs the Syrian Yemeni and Sudanese Archives. Preserving platform video before the platform deletes it is the method, which makes the collection a race against content moderation rather than against the events themselves"
forensic_architecture,Forensic Architecture,Goldsmiths University of London,GBR,WEU,2010,established,academic,academic,active,NA,social_osint,NA,web_scrape,place,episodic,global,30,conflict_security|infrastructure,NA,none,public_record,open_free,open,B,"Reconstructs incidents spatially from open source video photographs and architectural modelling, producing evidence used in courts and inquiries. A university research agency competing on method with state forensic capacity"
